"customer_id","ls__customer_id__customer_name","customer_city","geo__customer_city__city_pushpin_longitude","geo__customer_city__city_pushpin_latitude","customer_country","customer_email","customer_state","customer_created_date","wdf__client_id"
"C-71ZNH5US","Regina Gonzalez","Bozeman","-111.1573","45.7894","United States","regina.gonzalez@icq.com","Montana","2023-03-20","merchant__electronics"
"C-TWND8DCP","James Savage","New York","-73.969279","40.744748","United States","james.savage@Aliquam.net","New York","2023-03-20","merchant__electronics"
"C-SO6NUQU8","Ethan Smith","Bellevue","-95.914694","41.154441","United States","ethan.smith@nunc.net","Nebraska","2023-03-20","merchant__electronics"
"C-MGZ5EBGS","Nicholas Montgomery","Birmingham","-86.799250","33.370410","United States","nicholas.montgomery@yahoo.co.jp","Alabama","2023-03-21","merchant__electronics"
"C-SBB84WLQ","Dakota Ruiz","Big Rapids","-85.486452","43.699315","United States","dakota.ruiz@bbc.co.uk","Michigan","2023-03-21","merchant__electronics"
"C-YMJCLYFO","Allen Schmidt","San Francisco","-122.43584","37.787590","United States","allen.schmidt@Aliquam.net","California","2023-03-21","merchant__electronics"
"C-8LSYD4Q6","Janice Smith","Coldstream","-119.168332","50.224195","Canada","janice.smith@adobe.com","British Columbia","2023-03-21","merchant__electronics"
"C-C0MBRY7I","Travis Gutierrez","Eden Prairie","-93.292886","45.043626","United States","travis.gutierrez@sociisnatoque.net","Minnesota","2023-03-21","merchant__bigboxretailer"
"C-HAZ49BVZ","Charles Davis","Topeka","-95.6287","39.0748","United States","charles.davis@sociisnatoque.net","Kansas","2023-03-21","merchant__electronics"
"C-L7Y7FMKT","Michael Martinez","Spokane","-117.3344","47.6794","United States","michael.martinez@euodio.ca","Washington","2023-03-21","merchant__electronics"
"C-4I99DVTU","Michael Hall","Pearl City","-158.003310","21.430837","United States","michael.hall@euodio.ca","Hawaii","2023-03-22","merchant__clothing"
"C-15A1K5ZR","Connie Davis","South Strafford","-72.367351","43.838131","United States","connie.davis@velconvallis.ca","Vermont","2023-03-22","merchant__bigboxretailer"
"C-18D7OBTN","Larry Watts","Atlanta","-84.464119","33.910643","United States","larry.watts@sociisnatoque.net","Georgia","2023-03-22","merchant__clothing"
"C-A6BH02P7","Shane Valenzuela","Kearney","-99.0067","40.7392","United States","shane.valenzuela@nonsollicitudin.net","Nebraska","2023-03-22","merchant__bigboxretailer"
"C-WO74KO91","Tamara Edwards","Charlotte","-80.83931","35.22660","United States","tamara.edwards@aliquet.com","North Carolina","2023-03-23","merchant__bigboxretailer"
"C-M7WMB0H2","Allen Gomez","Orlando","-81.372814","28.541224","United States","allen.gomez@yahoo.co.jp","Florida","2023-03-23","merchant__electronics"
"C-5W2QQSH3","Becky Coleman","Kennesaw","-84.166323","33.890790","United States","becky.coleman@Aliquam.net","Georgia","2023-03-23","merchant__electronics"
"C-EQ6OWA99","Craig Riggs","Fredericton","-66.642277","45.957796","Canada","craig.riggs@bizjournals.com","New Brunswick","2023-03-23","merchant__electronics"
"C-XHFBOG5Y","Melissa Evans","Grand Prairie","-97.040887","32.730668","United States","melissa.evans@bbc.co.uk","Texas","2023-03-23","merchant__electronics"
"C-Q2ADKDJ4","Vickie Humphrey","Saint Louis","-90.242430","38.609438","United States","vickie.humphrey@adobe.com","Missouri","2023-03-24","merchant__bigboxretailer"
"C-MFUZ7O00","Victoria Smith","Springfield","-89.6754","39.8559","United States","victoria.smith@Aliquam.net","Illinois","2023-03-24","merchant__electronics"
"C-QCDXSLBC","Jessica Wagner","Dallas","-96.830659","32.803221","United States","jessica.wagner@aliquet.com","Texas","2023-03-24","merchant__bigboxretailer"
"C-H03LWTX6","Wendy Dunn","Houston","-95.363894","29.749721","United States","wendy.dunn@sociisnatoque.net","Texas","2023-03-25","merchant__electronics"
"C-SXWK4BPS","Sean Wheeler","Springfield","-89.6757","39.8568","United States","sean.wheeler@foxnews.com","Illinois","2023-03-25","merchant__bigboxretailer"
"C-FQ2SJSTT","Jenna Strong","Montreal","-73.568927","45.503459","Canada","jenna.strong@bbc.co.uk","Quebec","2023-03-26","merchant__electronics"
"C-HDEELIJ2","Jessica Mitchell","Montreal","-73.568937","45.503429","Canada","jessica.mitchell@foxnews.com","Quebec","2023-03-26","merchant__electronics"
"C-MU7MOEHL","Ryan Benitez","Ancaster Town","-79.976455","43.225619","Canada","ryan.benitez@sociisnatoque.net","Ontario","2023-03-26","merchant__electronics"
"C-SSCND9A0","Dawn Kelly","Bangor","-68.8232","44.8039","United States","dawn.kelly@hexun.com","Maine","2023-03-27","merchant__clothing"
"C-P4MH9ZU6","Logan Rodriguez","Detroit","-83.071182","42.351785","United States","logan.rodriguez@viverra.org","Michigan","2023-03-27","merchant__electronics"
"C-T33MGE1M","Chad Park","Hartford","-72.677868","41.767735","United States","chad.park@lacusMauris.net","Connecticut","2023-03-27","merchant__electronics"
"C-Z4845HOG","Isaac Patel","Manchester","-71.460812","42.993543","United States","isaac.patel@lacusMauris.net","New Hampshire","2023-03-27","merchant__bigboxretailer"
"C-ECYBGKEC","Thomas Leonard","Winnipeg","-97.151987","49.868746","Canada","thomas.leonard@adobe.com","Manitoba","2023-03-27","merchant__bigboxretailer"
"C-FV5IDIPX","Christopher Garrett","Silver Spring","-77.029336","38.999967","United States","christopher.garrett@Aliquam.net","Maryland","2023-03-28","merchant__clothing"
"C-K3Y5KJBI","Anthony Brown","Naperville","-88.153593","41.75051","United States","anthony.brown@Aliquam.net","Illinois","2023-03-28","merchant__bigboxretailer"
"C-UFIT6PP0","Tristan Carroll","Vegreville","-112.053916","53.494120","Canada","tristan.carroll@bbc.co.uk","Alberta","2023-03-28","merchant__clothing"
"C-ITKH5F4R","Laura Galloway","Fresno","-119.793723","36.791745","United States","laura.galloway@Aliquam.net","California","2023-03-28","merchant__electronics"
"C-4M7EX1M2","Kimberly Hunter MD","Grasston","-93.291738","45.876963","United States","kimberly.hunter.md@aliquet.com","Minnesota","2023-03-28","merchant__bigboxretailer"
"C-NBQ1PTFY","Wesley Friedman","Wilmington","-77.941593","34.222736","United States","wesley.friedman@adobe.com","North Carolina","2023-03-28","merchant__bigboxretailer"
"C-UKCQ8VBJ","Jessica Kemp","Kissimmee","-81.441681","28.293113","United States","jessica.kemp@icq.com","Florida","2023-03-29","merchant__electronics"
"C-0Y8G9Y62","Mrs. Hannah Hutchinson","Blanchardville","-89.634156","42.816361","United States","mrs..hannah.hutchinson@sociisnatoque.net","Wisconsin","2023-03-29","merchant__bigboxretailer"
"C-B9TJYJF5","Tiffany Levine","Norco","-117.853690","33.668911","United States","tiffany.levine@in.edu","California","2023-03-30","merchant__electronics"
"C-UASBL3EX","Colin Glover","Gainesville","-82.328474","29.650574","United States","colin.glover@hexun.com","Florida","2023-03-30","merchant__bigboxretailer"
"C-DD8AN6LJ","Larry Velazquez","Brantford","-80.384247","44.176749","Canada","larry.velazquez@euodio.ca","Ontario","2023-03-30","merchant__bigboxretailer"
"C-JNHXRAZD","Mrs. Kristen Brown","Milltown","-74.435575","40.495661","United States","mrs..kristen.brown@yahoo.co.jp","New Jersey","2023-03-30","merchant__bigboxretailer"
"C-48U7VCA7","Brandon Campbell","Montreal","-73.568955","45.503425","Canada","brandon.campbell@yahoo.co.jp","Quebec","2023-03-30","merchant__bigboxretailer"
"C-OMIZEYW5","Michael Rollins","Grand Rapids","-85.668192","42.963429","United States","michael.rollins@Aliquam.net","Michigan","2023-04-01","merchant__electronics"
"C-JTYKAIAA","Mary Douglas","Santa Rosa","-122.715671","38.44383","United States","mary.douglas@in.edu","California","2023-04-01","merchant__bigboxretailer"
"C-6VVPISOY","Kristen Williams","Memphis","-90.041685","35.142976","United States","kristen.williams@nec.co.uk","Tennessee","2023-04-01","merchant__bigboxretailer"
"C-Z2QPY6AD","Matthew Mccoy","Felton","-122.074325","37.050262","United States","matthew.mccoy@lacusMauris.net","California","2023-04-01","merchant__electronics"
"C-R2JGQTVW","Nicole Carlson","Bellevue","-95.914686","41.154436","United States","nicole.carlson@nonsollicitudin.net","Nebraska","2023-04-03","merchant__clothing"
"C-J80HJJCQ","Jason Aguilar","Oakland","-122.2629","37.833384","United States","jason.aguilar@in.edu","California","2023-04-03","merchant__electronics"
"C-CZX5PBII","Jose Brown","Glendale","-112.186095","33.538757","United States","jose.brown@nonsollicitudin.net","Arizona","2023-04-03","merchant__electronics"
"C-ORZ3GWAH","Jean Fox","Bay Roberts","-53.271720","47.581297","Canada","jean.fox@nec.co.uk","Newfoundland and Labrador","2023-04-03","merchant__electronics"
"C-J7XC4TL8","Victor Rogers","Summer Shade","-85.860136","36.891288","United States","victor.rogers@nec.co.uk","Kentucky","2023-04-03","merchant__clothing"
"C-7DLA1TVA","Gabriel Foster","San Leandro","-122.127554","37.699483","United States","gabriel.foster@viverra.org","California","2023-04-03","merchant__electronics"
"C-LIDZRL5V","Steven Jackson","Oklahoma City","-97.516282","35.470242","United States","steven.jackson@viverra.org","Oklahoma","2023-04-04","merchant__electronics"
"C-QPIG5JVX","Jasmine Moss","Vance","-87.483910","33.196270","United States","jasmine.moss@Aliquam.net","Alabama","2023-04-04","merchant__clothing"
"C-IW2C7OCT","Jonathan Davis","Arecibo","-66.732439","18.467471","United States","jonathan.davis@furl.net","Puerto Rico","2023-04-04","merchant__electronics"
"C-37TC5CHE","Nicole Wilson","Chilliwack","-121.95146978","49.15794045","Canada","nicole.wilson@hexun.com","British Columbia","2023-04-06","merchant__electronics"
"C-ADLJDO7L","Samantha Crawford","East Fairfield","-73.01320","44.665278","United States","samantha.crawford@euodio.ca","Vermont","2023-04-06","merchant__electronics"
"C-P7O49E4O","Tammy Ramirez","Gatineau","-75.693344","45.420864","Canada","tammy.ramirez@nunc.net","Quebec","2023-04-06","merchant__electronics"
"C-YP8H5P0E","Jason Wilson","North Dartmouth","-70.925240","41.632736","United States","jason.wilson@icq.com","Massachusetts","2023-04-07","merchant__clothing"
"C-UF03J5EF","Monique Sanchez","Norwalk","-73.418783","41.100322","United States","monique.sanchez@nunc.net","Connecticut","2023-04-07","merchant__bigboxretailer"
"C-OT13W1N6","Ronald Mendoza","Tucson","-110.925244","32.233639","United States","ronald.mendoza@nonsollicitudin.net","Arizona","2023-04-07","merchant__clothing"
"C-5MNAU9W0","Michael Parker","Colchester","-73.147961","44.543969","United States","michael.parker@euodio.ca","Vermont","2023-04-08","merchant__bigboxretailer"
"C-5IH8603A","Tiffany Noble","Tallahassee","-84.346712","30.477268","United States","tiffany.noble@euodio.ca","Florida","2023-04-08","merchant__electronics"
"C-9PPKF56C","Gene Casey","Riverdale","-84.426489","33.591139","United States","gene.casey@euodio.ca","Georgia","2023-04-09","merchant__bigboxretailer"
"C-JXMNID0S","Brian Lawson","Bozeman","-111.1591","45.7822","United States","brian.lawson@furl.net","Montana","2023-04-09","merchant__bigboxretailer"
"C-OEIOV56E","Monica Murillo","Pickerington","-82.838445","39.955589","United States","monica.murillo@nec.co.uk","Ohio","2023-04-09","merchant__electronics"
"C-HU03CKJK","Gary Burgess","Norco","-117.853633","33.668985","United States","gary.burgess@euodio.ca","California","2023-04-09","merchant__bigboxretailer"
"C-I8425IV7","Lindsay Ellis","Arecibo","-66.732496","18.467418","United States","lindsay.ellis@adobe.com","Puerto Rico","2023-04-09","merchant__electronics"
"C-BAWTP27E","Samuel Gomez","Miramichi","-65.505983","47.029694","Canada","samuel.gomez@nonsollicitudin.net","New Brunswick","2023-04-09","merchant__clothing"
"C-CYS4ZISY","Lori Watson","Alamosa","-105.946975","37.491862","United States","lori.watson@hexun.com","Colorado","2023-04-09","merchant__electronics"
"C-Z0KHOCAO","Steve Kim","Bloomington","-93.298388","44.840879","United States","steve.kim@viverra.org","Minnesota","2023-04-09","merchant__bigboxretailer"
"C-ZAI2OJ81","Michael Nguyen","Modesto","-120.99680","37.644272","United States","michael.nguyen@adobe.com","California","2023-04-10","merchant__bigboxretailer"
"C-0A7M0AK7","Kristen Williams","Lisle","-88.01149","41.797396","United States","kristen.williams@yahoo.co.jp","Illinois","2023-04-10","merchant__electronics"
"C-RQHSWCSW","Heather Daniels","Bakersfield","-119.016664","35.373432","United States","heather.daniels@adobe.com","California","2023-04-10","merchant__electronics"
"C-8FEZQ3BP","Jennifer Johnston","Los Angeles","-118.192543","34.033481","United States","jennifer.johnston@icq.com","California","2023-04-10","merchant__electronics"
"C-1PZNMM4D","Patricia Jackson","Scotland","-72.219397","41.71425","United States","patricia.jackson@Aliquam.net","Connecticut","2023-04-10","merchant__electronics"
"C-83TLU7KM","Brandon Spencer","Felton","-122.074359","37.050227","United States","brandon.spencer@bbc.co.uk","California","2023-04-10","merchant__bigboxretailer"
"C-JAHLYGV6","Bridget Olson","Spokane","-117.3396","47.6787","United States","bridget.olson@yahoo.co.jp","Washington","2023-04-11","merchant__electronics"
"C-M7LB9T1B","Christopher Herrera","Pearl City","-158.003314","21.430855","United States","christopher.herrera@yahoo.co.jp","Hawaii","2023-04-11","merchant__bigboxretailer"
"C-LCWZ04Q5","Mark Johnson","Flin Flon","-101.876253","54.765848","Canada","mark.johnson@euodio.ca","Manitoba","2023-04-11","merchant__clothing"
"C-9BSOZLNE","Cynthia Higgins","Fort Myers","-81.857253","26.641688","United States","cynthia.higgins@velconvallis.ca","Florida","2023-04-11","merchant__bigboxretailer"
"C-4V7Y3ES9","Kelli Moran","Dayton","-84.194776","39.760365","United States","kelli.moran@adobe.com","Ohio","2023-04-11","merchant__electronics"
"C-W2I4SQVX","Regina Oliver","Riverdale","-84.359249","33.52216","United States","regina.oliver@bizjournals.com","Georgia","2023-04-12","merchant__clothing"
"C-0IOUQZCX","Christopher Ballard","Walnut","-117.630492","34.052528","United States","christopher.ballard@viverra.org","California","2023-04-12","merchant__bigboxretailer"
"C-5I5AWV1S","Melody Wright","Indianapolis","-86.2758","39.7368","United States","melody.wright@nunc.net","Indiana","2023-04-12","merchant__electronics"
"C-7T6ECIZK","Adam Powers","New York","-73.989833","40.739358","United States","adam.powers@aliquet.com","New York","2023-04-12","merchant__clothing"
"C-7I150SHC","Sharon Hernandez","Boston","-71.05493","42.35440","United States","sharon.hernandez@adobe.com","Massachusetts","2023-04-12","merchant__clothing"
"C-9MD5YIO7","Daniel Torres","Sherbrooke","-71.89211","45.397736","Canada","daniel.torres@icq.com","Quebec","2023-04-13","merchant__bigboxretailer"
"C-PWTGJO3G","Troy Carrillo","Louisville","-85.6716","38.2352","United States","troy.carrillo@yahoo.co.jp","Kentucky","2023-04-13","merchant__bigboxretailer"
"C-UYX889FQ","Donna Contreras","Portland","-122.6018","45.6066","United States","donna.contreras@aliquet.com","Oregon","2023-04-13","merchant__electronics"
"C-TD7OYA1I","Amber Burke","Moncton","-64.77582081","46.08888085","Canada","amber.burke@Aliquam.net","New Brunswick","2023-04-13","merchant__bigboxretailer"
"C-2U60KMHD","Adrian Aguirre","San Leandro","-122.127570","37.699451","United States","adrian.aguirre@sociisnatoque.net","California","2023-04-13","merchant__electronics"
"C-73ZXJ96B","Bonnie Martin","Cypress","-118.078133","33.907180","United States","bonnie.martin@aliquet.com","California","2023-04-13","merchant__clothing"
"C-5BNNYUJ3","Ashley Hunt","Colfax","-79.954466","36.09462","United States","ashley.hunt@euodio.ca","North Carolina","2023-04-13","merchant__electronics"
"C-U4JCQALQ","Heather Small","Beaconsfield","-73.868368","45.430925","Canada","heather.small@adobe.com","Quebec","2023-04-13","merchant__bigboxretailer"
"C-BXGHSKX4","Brandon Goodwin","Berwick","-70.863178","43.262929","United States","brandon.goodwin@adobe.com","Maine","2023-04-14","merchant__bigboxretailer"
"C-GR32OPXC","Steven Wade","Oklahoma City","-97.516291","35.470225","United States","steven.wade@lacusMauris.net","Oklahoma","2023-04-14","merchant__electronics"
"C-YBD2SKJL","Robert Johnson","Lake Zurich","-87.955412","42.287536","United States","robert.johnson@sociisnatoque.net","Illinois","2023-04-14","merchant__bigboxretailer"
"C-VJ3YRZSY","Cody Stone","Bellevue","-95.914680","41.154478","United States","cody.stone@lacusMauris.net","Nebraska","2023-04-14","merchant__clothing"
"C-IME1M94K","Mr. Anthony Campbell","Cincinnati","-84.499238","39.14178","United States","mr..anthony.campbell@in.edu","Ohio","2023-04-14","merchant__electronics"
"C-YZ5JW4EJ","Margaret Burke","Paradise","-115.146748","36.097254","United States","margaret.burke@in.edu","Nevada","2023-04-14","merchant__bigboxretailer"
"C-T09D3KPW","Gabrielle Torres","Gatineau","-75.693312","45.420853","Canada","gabrielle.torres@in.edu","Quebec","2023-04-15","merchant__bigboxretailer"
"C-50PGMA87","Karen Mack","Little Rock","-92.343","35.2238","United States","karen.mack@viverra.org","Arkansas","2023-04-15","merchant__bigboxretailer"
"C-G9RRRWWQ","Carolyn Lee","Baton Rouge","-91.1577","30.5391","United States","carolyn.lee@adobe.com","Louisiana","2023-04-16","merchant__electronics"
"C-MEM3Q6E2","Steven Preston","Philadelphia","-75.157357","39.959138","United States","steven.preston@foxnews.com","Pennsylvania","2023-04-16","merchant__clothing"
"C-NF8BSTYP","Tammy Gibson","Colorado Springs","-104.807842","38.925414","United States","tammy.gibson@foxnews.com","Colorado","2023-04-16","merchant__bigboxretailer"
"C-4C7HW1CC","Donald Griffith","Quebec","-71.21619","46.815272","Canada","donald.griffith@icq.com","Quebec","2023-04-16","merchant__electronics"
"C-V0W642PS","Bob Johnson","Big Cabin","-95.267830","36.44310","United States","bob.johnson@lacusMauris.net","Oklahoma","2023-04-17","merchant__electronics"
"C-OTF1ZY9M","Kenneth White","Richmond","-77.43476","37.54231","United States","kenneth.white@velconvallis.ca","Virginia","2023-04-17","merchant__clothing"
"C-S01HWCH3","John Stewart","Austin","-97.742131","30.272782","United States","john.stewart@nonsollicitudin.net","Texas","2023-04-17","merchant__clothing"
"C-Z1KNZBTB","Amanda Summers","Maryland Heights","-90.318524","38.613166","United States","amanda.summers@nec.co.uk","Missouri","2023-04-17","merchant__bigboxretailer"
"C-HGXYPIPG","Alison Robinson","Orlando","-81.372844","28.541212","United States","alison.robinson@nunc.net","Florida","2023-04-18","merchant__bigboxretailer"
"C-31B0CBGX","Gabriel Perez","Austin","-97.707720","30.260861","United States","gabriel.perez@bbc.co.uk","Texas","2023-04-18","merchant__bigboxretailer"
"C-GZQDCNWP","Diana Green","Sherbrooke","-71.892949","45.404225","Canada","diana.green@yahoo.co.jp","Quebec","2023-04-18","merchant__bigboxretailer"
"C-3OI128L6","Mark Williams","Dakota City","-94.218179","42.718722","United States","mark.williams@icq.com","Iowa","2023-04-18","merchant__clothing"
"C-7BP9DXZU","Megan Whitaker","Portland","-122.6085","45.6087","United States","megan.whitaker@bizjournals.com","Oregon","2023-04-18","merchant__clothing"
"C-1J7T4NBB","Christopher May","Hassell","-77.258914","35.825922","United States","christopher.may@bizjournals.com","North Carolina","2023-04-19","merchant__bigboxretailer"
"C-6BBVI3NF","Todd Carr","New York","-73.989888","40.739394","United States","todd.carr@bizjournals.com","New York","2023-04-19","merchant__electronics"
"C-4COTKK4H","John Roy","Grasston","-93.291722","45.876936","United States","john.roy@velconvallis.ca","Minnesota","2023-04-19","merchant__bigboxretailer"
"C-BPSH28EP","Robin Lynn MD","Chicago","-87.636921","41.883958","United States","robin.lynn.md@furl.net","Illinois","2023-04-20","merchant__bigboxretailer"
"C-N4ZP14QZ","Charles Scott","Knoxville","-83.9890","35.8258","United States","charles.scott@velconvallis.ca","Tennessee","2023-04-20","merchant__bigboxretailer"
"C-PIVP34BZ","Bridget Figueroa","New Haven","-72.8867","41.2744","United States","bridget.figueroa@a.co.uk","Connecticut","2023-04-20","merchant__bigboxretailer"
"C-ZPW959WB","Harold Schwartz","Bradley","-97.710569","34.87648","United States","harold.schwartz@icq.com","Oklahoma","2023-04-20","merchant__electronics"
"C-0BSNTHFD","Sarah Brown","Bonnyville Municipal District","-110.739983","54.267972","Canada","sarah.brown@euodio.ca","Alberta","2023-04-20","merchant__bigboxretailer"
"C-N9PSTZQD","John Thomas","Fort Wayne","-85.139497","41.079391","United States","john.thomas@bizjournals.com","Indiana","2023-04-20","merchant__clothing"
"C-CZEIBUOA","Jennifer Torres","Bloomington","-93.298395","44.840885","United States","jennifer.torres@a.co.uk","Minnesota","2023-04-22","merchant__electronics"
"C-NLWP3NDO","Christopher Phillips","Lake Zurich","-87.955455","42.287544","United States","christopher.phillips@icq.com","Illinois","2023-04-22","merchant__electronics"
"C-9LZJJ757","Jonathan Mcclain","Wilmington","-77.941546","34.222782","United States","jonathan.mcclain@icq.com","North Carolina","2023-04-23","merchant__bigboxretailer"
"C-58RYAG5C","Hayley Jacobs","Laredo","-99.502330","27.508115","United States","hayley.jacobs@a.co.uk","Texas","2023-04-23","merchant__bigboxretailer"
"C-WZBA04A4","Connie Fowler","Meadow Vista","-121.022834","38.994452","United States","connie.fowler@viverra.org","California","2023-04-23","merchant__electronics"
"C-0JDPF20X","Javier Davis","Cincinnati","-84.375341","39.271615","United States","javier.davis@euodio.ca","Ohio","2023-04-23","merchant__bigboxretailer"
"C-RM4MFHPF","John Soto","Goderich","-81.713959","43.742861","Canada","john.soto@velconvallis.ca","Ontario","2023-04-24","merchant__electronics"
"C-XRCLB6KJ","Brandon Hart","Shreveport","-93.751962","32.511329","United States","brandon.hart@adobe.com","Louisiana","2023-04-24","merchant__clothing"
"C-HFGSX1PS","Tammy Brown","Ancaster Town","-79.976436","43.225653","Canada","tammy.brown@lacusMauris.net","Ontario","2023-04-24","merchant__electronics"
"C-CGRWMULJ","Jeffery Collins","Pittsburgh","-80.004162","40.438119","United States","jeffery.collins@nunc.net","Pennsylvania","2023-04-24","merchant__electronics"
"C-G65NMRUV","James Walsh","Tuscaloosa","-87.569271","33.209881","United States","james.walsh@hexun.com","Alabama","2023-04-24","merchant__bigboxretailer"
"C-W16G4SSM","Ryan Murray","Humble","-95.58387","29.660288","United States","ryan.murray@furl.net","Texas","2023-04-24","merchant__bigboxretailer"
"C-UW340CAT","Sheila Graham","Cincinnati","-84.375351","39.271656","United States","sheila.graham@foxnews.com","Ohio","2023-04-24","merchant__electronics"
"C-Q1SMSXM0","Douglas Daniel","Harrisburg","-76.886789","40.273286","United States","douglas.daniel@viverra.org","Pennsylvania","2023-04-25","merchant__clothing"
"C-CIF08H5V","Jason Deleon","Colt","-90.785343","35.010342","United States","jason.deleon@yahoo.co.jp","Arkansas","2023-04-25","merchant__bigboxretailer"
"C-2L5J516T","Chloe Vazquez","San Mateo","-122.347951","37.575239","United States","chloe.vazquez@euodio.ca","California","2023-04-25","merchant__bigboxretailer"
"C-17CJ0MMO","Andrea Summers","Frederick","-77.410585","39.414381","United States","andrea.summers@bizjournals.com","Maryland","2023-04-26","merchant__electronics"
"C-LEP58703","Cynthia Stewart","Ballston Spa","-73.784932","43.07916","United States","cynthia.stewart@bbc.co.uk","New York","2023-04-26","merchant__clothing"
"C-ONDLS46V","Krystal Barajas","Whitehorse","-135.05229221","60.71968841","Canada","krystal.barajas@in.edu","Yukon","2023-04-26","merchant__electronics"
"C-UO752TGY","Jessica Lawson","Rockville","-77.152815","39.08455","United States","jessica.lawson@bbc.co.uk","Maryland","2023-04-26","merchant__electronics"
"C-CYQXKCNJ","Eric Mendoza","Crestview","-86.1263","30.719234","United States","eric.mendoza@icq.com","Florida","2023-04-26","merchant__bigboxretailer"
"C-TEWKLYN9","Lori Roberts","Montreal","-73.568911","45.503456","Canada","lori.roberts@in.edu","Quebec","2023-04-26","merchant__electronics"
"C-2SXCXD5J","Rachel Cook","Sandy","-111.839060","40.565094","United States","rachel.cook@foxnews.com","Utah","2023-04-26","merchant__clothing"
"C-JOPXAUCQ","Derrick White","Oshkosh","-88.534920","44.014585","United States","derrick.white@a.co.uk","Wisconsin","2023-04-26","merchant__clothing"
"C-IZQ37OU1","Sheri Bullock","Sacramento","-121.335985","38.563150","United States","sheri.bullock@euodio.ca","California","2023-04-27","merchant__electronics"
"C-HRLYJ8MU","Debra Clark","Birmingham","-86.799290","33.370432","United States","debra.clark@furl.net","Alabama","2023-04-28","merchant__clothing"
"C-EC3L9FE4","Brianna Wright","Saint Paul","-93.0577","44.9378","United States","brianna.wright@nonsollicitudin.net","Minnesota","2023-04-28","merchant__bigboxretailer"
"C-DWOKZ903","Kyle Cannon","San Francisco","-122.43529","37.787595","United States","kyle.cannon@in.edu","California","2023-04-28","merchant__clothing"
"C-D286RNPB","James Leonard","Oklahoma City","-97.516230","35.470228","United States","james.leonard@foxnews.com","Oklahoma","2023-04-28","merchant__electronics"
"C-BIBBB3XQ","Scott Pena","Bowie","-76.877293","38.929152","United States","scott.pena@foxnews.com","Maryland","2023-04-28","merchant__clothing"
"C-P99UU6Z7","Taylor Austin","Rock Springs","-109.0715","41.6019","United States","taylor.austin@aliquet.com","Wyoming","2023-04-28","merchant__electronics"
"C-8TEB07DS","Amber Bush","Mansfield","-82.516384","40.758816","United States","amber.bush@in.edu","Ohio","2023-04-28","merchant__electronics"
"C-YOSWDOEX","Juan Shepard","Toronto","-79.383977","43.652546","Canada","juan.shepard@foxnews.com","Ontario","2023-04-28","merchant__clothing"
"C-447KOO45","Steven Ramsey","Las Vegas","-115.141914","36.167347","United States","steven.ramsey@hexun.com","Nevada","2023-04-29","merchant__electronics"
"C-CKZMMXX7","William Perry","New Albany","-85.734636","38.243218","United States","william.perry@nonsollicitudin.net","Indiana","2023-05-01","merchant__clothing"
"C-6AT9EMTS","Seth Ortiz","Tappan","-74.039121","40.88769","United States","seth.ortiz@Aliquam.net","New Jersey","2023-05-01","merchant__electronics"
"C-UUCD7JBK","Daniel Fuller","Warrior","-86.807913","33.818810","United States","daniel.fuller@lacusMauris.net","Alabama","2023-05-01","merchant__electronics"
"C-MPI3ZJQK","Christopher Ibarra","Bowie","-76.768295","38.970598","United States","christopher.ibarra@furl.net","Maryland","2023-05-02","merchant__bigboxretailer"
"C-AK4ZMW39","Jennifer Sanchez","Omaha","-96.052386","41.267955","United States","jennifer.sanchez@nonsollicitudin.net","Nebraska","2023-05-03","merchant__bigboxretailer"
"C-8DT6C5GM","Alejandra Kramer","Charlotte","-80.83983","35.22681","United States","alejandra.kramer@velconvallis.ca","North Carolina","2023-05-03","merchant__electronics"
"C-XIZBRJBC","Danny Harris","Onoway","-112.832656","49.701887","Canada","danny.harris@nonsollicitudin.net","Alberta","2023-05-03","merchant__electronics"
"C-6CQTI21G","Stephen Caldwell","Glendale","-112.186028","33.538718","United States","stephen.caldwell@adobe.com","Arizona","2023-05-04","merchant__bigboxretailer"
"C-DOTYKJBC","Scott Davis","Boca Raton","-80.060517","26.526731","United States","scott.davis@hexun.com","Florida","2023-05-04","merchant__bigboxretailer"
"C-WWOPGUM9","Greg Henderson","Moss Point","-88.494734","30.656621","United States","greg.henderson@euodio.ca","Mississippi","2023-05-04","merchant__clothing"
"C-JU39GFGL","Edward Barker","Long Beach","-118.288597","33.883242","United States","edward.barker@euodio.ca","California","2023-05-04","merchant__electronics"
"C-95MPB7SN","Walter Fischer","Winter Haven","-81.727592","28.024150","United States","walter.fischer@bizjournals.com","Florida","2023-05-05","merchant__electronics"
"C-GT98H8TV","Justin Key","Cisco","-98.963977","32.094116","United States","justin.key@Aliquam.net","Texas","2023-05-06","merchant__electronics"
"C-WQ94Q6CI","Dr. Emily Thompson MD","Charlotte","-80.83915","35.22637","United States","dr..emily.thompson.md@nec.co.uk","North Carolina","2023-05-06","merchant__bigboxretailer"
"C-ORW0JORI","Jessica Smith","Terrance","-128.61076470","54.51510287","Canada","jessica.smith@aliquet.com","British Columbia","2023-05-06","merchant__bigboxretailer"
"C-JAWXXWZN","Robin Mejia","Roselle","-88.079446","41.986285","United States","robin.mejia@adobe.com","Illinois","2023-05-06","merchant__bigboxretailer"
"C-U7JPOMQN","Catherine Flores","Atlanta","-84.166376","33.890773","United States","catherine.flores@icq.com","Georgia","2023-05-07","merchant__electronics"
